-5.48874  6.56953  4.5073  0
5.76868  0.156654  -1.47341  4
3.31947  5.46384  -5.52279  0
1.19417  -0.0534345  -3.74591  4
-4.9813  7.71051  -3.35824  0
5.00922  -4.69822  -3.92571  4
-4.08334  3.48071  5.96145  0
0.443322  3.29335  -3.71039  4
6.60493  0.00818826  -6.5946  0
4.27753  7.48651  -1.72769  4
4.70613  7.91858  -3.08525  0
-0.788792  8.30253  6.62159  4
2.29686  8.64467  -3.94468  0
-0.372809  -1.18104  5.46053  4
4.65825  -8.57964  1.12729  0
1.49918  3.69407  -7.0686  4
-7.87489  -2.25845  -5.47232  0
-0.833752  -2.35129  2.24397  4
2.24992  4.49265  -8.44912  0
-7.70647  -3.27191  -0.388155  4
8.97151  -3.974  0.332794  0
-4.93201  -1.35766  -1.33076  4
7.59923  5.96837  -0.742555  0
2.55694  -2.36912  7.23219  4
-7.30522  3.90248  -5.26363  0
1.68713  1.00078  2.05535  4
-1.15652  3.54991  8.39679  0
3.84652  -1.97478  2.29961  4
6.87614  -2.30828  6.63305  0
2.24267  -1.7622  -8.07699  4
9.36867  0.481127  -2.98813  0
-1.7194  -3.21715  -8.28148  4
1.09677  7.52152  6.19687  0
8.59251  0.103945  0.567196  4
-6.89317  2.31143  -6.6773  0
-0.605482  -4.63803  4.5229  4
0.599706  -5.13278  8.19885  0
-6.28107  1.57683  3.71452  4
-8.11416  2.07639  5.18925  0
1.62681  -0.0836388  -8.15956  4
-0.491551  6.23819  -7.59034  0
6.82816  -4.72232  -2.07538  4
-4.99876  -0.506425  -8.44211  0
2.90702  7.97367  3.6587  4
-1.65813  9.5859  -1.18496  0
-7.94553  1.42064  -1.14935  4
-0.216336  -7.7265  -6.04553  0
5.31776  -0.34678  0.6597  4
-6.4241  5.96479  4.46569  0
2.89483  -8.00022  -1.55515  4
5.39568  -0.7353  0.0254578  0
-5.00944  1.01075  -0.0645081  4
4.64924  -0.662344  7.15444  0
-6.32252  1.4195  -6.35661  4
3.67326  0.516358  -4.27658  0
-6.28169  -1.57148  -1.14424  4
-1.6476  9.06535  3.27169  0
6.86997  0.467411  -3.26583  4
6.38345  -0.987509  -4.22231  0
-1.53309  -6.33357  -2.87959  4
4.58027  7.85479  3.64902  0
-7.4474  2.42948  -0.0741995  4
-2.04792  9.14307  -0.932688  0
-3.94936  8.32308  1.01377  4
6.54452  6.97405  0.640665  0
-3.13953  -0.0784946  -2.10349  4
-3.96194  6.62503  -6.14644  0
-4.63198  -2.08298  0.743494  4
7.2774  -0.613426  3.67542  0
-5.52251  1.23356  2.55064  4
6.61341  0.635135  -7.14326  0
1.39789  -5.16985  6.41337  4
-4.11942  6.47571  0.827711  0
6.9649  -0.947031  0.827533  4
3.81959  5.69892  -1.49706  0
-3.24964  1.84353  2.48357  4
-0.723161  2.40032  -0.473977  0
0.472991  9.36054  0.180892  4
-0.218912  6.29261  -3.02241  0
5.35464  -0.335454  2.73359  4
-1.54936  9.16969  -3.26908  0
-3.13192  -4.49175  -2.03594  4
1.14474  4.5809  8.60902  0
-1.93584  -8.07287  -4.68376  4
-6.63899  -6.35444  3.28528  0
-4.29478  -0.407026  -0.175476  4
2.52602  1.23833  9.46317  0
-3.4683  5.87597  -4.50731  4
-3.64293  -2.33281  0.147515  0
-4.88702  2.66115  -0.344304  4
-9.00091  2.14  -2.98569  0
0.294973  3.62913  -2.5073  4
1.02702  -4.32942  -1.14352  0
-0.24558  0.164724  -4.90976  4
-0.841936  5.25456  -0.724573  0
-0.36541  -1.09475  4.14143  4
1.44297  8.87633  -3.53106  0
-2.64998  3.52618  3.59116  4
-8.46316  -0.289192  5.01917  0
8.53991  -3.1296  0.498333  4
-2.56556  1.36459  9.28758  0
-0.0618865  -6.8295  5.04639  4
5.99737  -5.45317  -4.17867  0
5.76676  -2.43628  1.54228  4
-8.52808  2.11975  -4.45981  0
0.942089  -2.5765  6.80104  4
-0.653733  -8.2586  -5.28032  0
6.68131  3.8962  -0.438553  4
9.18931  1.93807  2.81403  0
-6.19614  -1.12138  -6.1516  4
0.959337  9.62086  1.79231  0
2.59812  5.00898  7.44252  4
3.72004  4.47517  -7.88063  0
5.44035  2.90171  1.78729  4
-1.5389  -9.72292  -0.243143  0
-6.13768  4.46024  1.78218  4
-4.37489  -5.10633  6.56639  0
1.08581  -0.248505  -0.13458  4
1.30551  1.35949  9.63257  0
8.54833  2.58085  2.2644  4
-2.03714  -1.00293  9.6014  0
4.84427  -4.55946  3.7197  4
9.81462  0.562305  -0.0884675  0
2.41585  5.82849  -1.93112  4
8.63877  -3.18145  -3.05291  0
5.6965  2.18673  0.0676234  4
1.28191  -5.79778  7.84551  0
3.36415  -4.35042  -2.49945  4
0.807677  -5.38724  -1.77162  0
7.59542  -0.242731  -0.861601  4
8.95413  -0.609892  -3.95627  0
-6.5824  -3.66462  -3.08156  4
-3.15883  5.15867  5.16983  0
-1.58147  0.349507  -8.69717  4
7.54711  -1.03435  -1.91802  0
-0.616752  -1.7279  -1.32251  4
-5.84506  1.97718  7.67254  0
2.89029  -2.24074  -7.70819  4
8.58169  -0.587614  -0.237141  0
0.298435  -0.0972396  4.34173  4
-2.57451  -6.91028  -6.55903  0
-5.66189  -1.30794  -1.73874  4
0.908374  -0.539096  -2.79123  0
-0.782902  -2.51092  -7.02324  4
-2.79704  8.25665  -4.47495  0
2.8081  -1.21656  2.70208  4
9.16923  -1.29354  -3.2075  0
-2.16604  -1.45775  2.60699  4
3.82678  8.87075  -0.428136  0
-7.60485  -4.02017  -0.156657  4
8.06107  3.97493  -3.91546  0
5.45912  4.76638  1.81795  4
6.25016  -2.33415  7.15627  0
-6.48322  -3.26048  3.82443  4
0.241714  -7.05833  5.55885  0
8.69402  -1.08355  0.172562  4
-0.00151228  -9.27292  -3.27021  0
-1.38541  4.63514  -2.97582  4
-0.285043  -8.44162  -4.15104  0
-2.61876  7.85639  -4.07881  4
3.68671  1.97877  4.39404  0
3.56414  -0.161438  -1.60406  4
-3.84901  -0.0841289  -1.98816  0
7.07734  4.47758  3.0253  4
0.45801  -4.60735  -8.48353  0
5.74086  1.28084  7.11791  4
-0.179984  -9.6366  1.95495  0
7.10427  -2.66835  0.480186  4
-1.58522  -5.4658  7.97278  0
7.47957  -3.37056  1.71902  4
-6.71343  -4.79139  5.30533  0
-7.30533  0.499223  2.57775  4
-2.61927  7.09068  -6.3003  0
7.32616  0.118116  2.68719  4
-5.60116  -6.45998  -4.81107  0
-1.60097  -0.369297  -5.22091  4
-5.48222  -7.02265  4.0933  0
-8.30213  0.506388  1.21319  4
7.4032  0.357205  6.5058  0
-2.55749  -1.00029  -5.16303  4
-8.12049  5.32008  1.78286  0
-0.230196  4.41966  0.0389624  4
-0.440849  2.48157  -8.6276  0
0.33208  5.04328  -1.29617  4
-5.81071  -7.94696  -0.141212  0
4.65928  6.65031  -0.568481  4
-1.4448  -8.58387  4.65268  0
-7.28732  -0.0129484  1.75172  4
6.92922  -5.88595  -3.5886  0
-1.60332  -5.81936  5.96662  4
4.44057  -7.90116  -3.22742  0
-1.32966  0.568811  -7.10125  4
1.50476  -6.05956  1.72134  0
2.58912  0.748293  3.38434  4
-5.49659  4.73786  6.62639  0
3.01086  1.84915  6.78985  4
1.97355  9.42547  -0.843738  0
0.827346  -0.202894  1.48869  4
-4.78751  -7.54551  -4.17725  0
-2.06094  2.05835  1.23477  4
