2.19492  7.74129  -1.23184  0
2.45418  1.09518  -0.950681  4
5.50051  8.15029  0.52389  0
6.3917  0.800749  0.394528  4
1.03884  7.43614  0.548971  0
2.92992  -1.23882  5.22157  4
-5.07866  -5.27418  6.52273  0
8.85655  -1.22952  1.37047  4
7.59524  1.74873  -5.96013  0
-8.49452  0.531109  1.50016  4
7.31651  -0.131563  -6.53208  0
0.461521  7.40963  7.61352  4
-2.86377  -0.0226314  -0.573406  0
-6.46964  2.21174  5.49267  4
0.970813  -0.689641  -6.15852  0
4.91955  4.95943  -1.91333  4
1.71514  -6.4329  -1.07586  0
1.32065  4.23684  -1.8266  4
4.00872  8.78  -0.812265  0
2.09253  -3.41577  8.68871  4
6.08849  2.11139  4.30544  0
-3.95997  3.75662  5.06188  4
-2.92023  4.07051  1.5665  0
4.18895  -1.11929  -4.12742  4
-8.62277  2.17193  -3.92236  0
-4.36517  1.93462  0.660828  4
6.17571  0.646531  4.45866  0
2.18494  0.489947  4.74938  4
3.37673  -6.9403  -1.50156  0
-7.27397  0.194651  -0.361713  4
6.62836  -3.8905  -3.35146  0
-3.04182  1.83395  -3.66281  4
-3.60896  6.5976  3.02079  0
4.07213  1.8186  0.536439  4
-5.94417  6.33594  4.51335  0
-7.58863  -1.69766  2.70654  4
6.24015  -2.58619  6.96186  0
-2.79834  -2.97804  -8.00515  4
-8.25816  1.7122  2.76566  0
1.40674  0.694245  -3.5079  4
6.62583  6.5487  -2.77193  0
6.78839  4.0056  0.116556  4
0.672489  -9.53249  -1.63482  0
1.12252  -1.47549  8.90397  4
-0.961561  9.19843  -3.01767  0
4.64241  -0.66706  -0.32149  4
0.387136  -3.95621  -8.64182  0
3.89509  -4.3957  2.84223  4
1.11529  1.03921  5.99722  0
4.15446  -3.34031  7.95999  4
2.55456  -9.15175  2.69042  0
-0.340467  2.72532  -4.02154  4
-7.81789  -2.8764  5.22389  0
-3.17092  3.97341  -5.83363  4
6.18254  6.81732  3.09412  0
-0.20274  -0.199416  -9.12157  4
-1.56939  7.98367  5.50738  0
-0.468773  -6.3604  5.66551  4
8.55535  1.7065  2.32666  0
-0.595088  1.87374  8.97683  4
-4.09091  6.33428  6.3476  0
-5.73816  1.96019  3.32638  4
4.49625  0.292677  -1.58571  0
-0.0565036  -0.377459  -7.72169  4
2.90422  -2.88527  4.08635  0
1.53357  -4.87751  3.50956  4
-1.07875  -0.494109  -2.22589  0
-0.967359  -1.74213  -5.17454  4
1.06187  -6.19944  6.5623  0
1.47117  3.72906  7.50763  4
9.56552  -2.19463  0.164289  0
-5.01035  -1.74228  -4.38545  4
2.583  7.62462  -2.38999  0
7.84506  1.97913  0.834839  4
-1.16276  0.419633  0.91249  0
-0.944303  -1.3399  7.67168  4
-3.86923  3.1312  -8.51899  0
4.22809  8.10975  1.91566  4
6.49644  3.78872  -6.36704  0
5.86048  -3.61505  -4.44727  4
-4.51391  2.99102  -6.0006  0
-4.40842  -6.50061  5.46752  4
5.92807  -1.90978  7.3637  0
-1.56976  1.18964  -4.7482  4
2.04633  -7.96546  5.39607  0
-8.62098  -1.63179  0.655927  4
3.17877  0.867725  9.2277  0
-7.64066  0.102949  2.61451  4
0.382881  -2.28055  -1.85174  0
2.05787  0.862217  -6.50249  4
-5.76411  -0.604838  -7.41329  0
2.1711  -6.81872  -0.900349  4
-4.42427  -5.45247  4.39774  0
0.741812  -6.76117  5.89658  4
5.0692  -7.86856  -2.92019  0
-2.44377  5.04957  2.29073  4
0.918675  3.43271  -9.16236  0
-2.56659  0.171918  5.93217  4
-5.12897  -5.66346  1.67116  0
1.89054  5.34241  0.747612  4
-1.48966  -9.45115  -1.93467  0
0.330924  -4.01902  8.38551  4
1.73608  -9.05199  -3.47098  0
6.45683  -6.67561  -1.02443  4
-1.13636  9.77092  0.403374  0
6.24192  1.12185  -1.76244  4
2.15158  -5.51322  -7.1868  0
7.0055  1.09175  -0.150755  4
9.62742  -0.732957  -1.96551  0
-0.597104  0.215692  -6.30582  4
6.20553  4.34928  -3.23484  0
5.50207  3.02196  -6.38345  4
4.03768  7.73745  -4.55247  0
-3.30927  -3.88985  3.35902  4
-0.0707855  -9.27126  -3.31365  0
3.36975  0.688533  6.40778  4
0.410565  -7.85639  5.87128  0
-0.848895  -8.23827  -3.66967  4
2.16871  -5.20385  8.0237  0
6.81109  -0.266324  3.00408  4
-1.26396  -4.57251  5.09279  0
1.09691  -3.48255  2.7555  4
7.59506  -3.18994  4.35993  0
0.328591  9.15165  0.832613  4
2.12796  2.5462  5.94105  0
5.86813  -5.59318  -1.12153  4
4.72498  -7.74181  3.65924  0
-0.96202  0.0578528  -2.92194  4
3.00627  -4.53681  1.1256  0
2.90615  3.94961  1.2388  4
4.0706  4.99592  -7.19839  0
0.756861  7.61686  -4.67667  4
-4.66588  7.53527  -4.36397  0
1.73376  0.558089  -7.69473  4
7.42008  3.39899  5.51996  0
-2.52592  -4.76938  -5.83181  4
-6.18042  7.68862  -0.286036  0
