1.82338  7.01424  2.31717  0
4.89939  3.41748  -0.0325809  4
1.15564  8.83316  -0.128399  0
6.71426  0.942308  -0.928769  4
3.24783  5.83463  -0.66534  0
0.961337  -2.25246  3.78973  4
-6.69181  -4.90333  5.2474  0
8.43735  0.150361  2.70303  4
9.06435  -0.107084  -3.92856  0
-5.50699  -2.25495  -0.668033  4
4.67595  -0.0836127  -8.65757  0
0.83208  7.57531  7.43075  4
-2.04635  -0.447395  -0.727034  0
-7.47326  -0.843011  1.8996  4
4.57344  -1.59155  -5.13284  0
2.67559  2.60958  -7.96401  4
3.28434  -4.97771  -0.795551  0
0.755311  3.06645  -5.06193  4
4.92732  8.12678  -2.29968  0
2.65189  -0.837002  7.8987  4
2.73183  2.77118  0.156783  0
-2.02826  3.44023  4.1482  4
-0.365793  7.37752  2.33629  0
6.00756  -0.578601  0.960252  4
-9.77096  0.431529  -0.926099  0
-2.36935  1.0551  4.83476  4
5.49418  2.54701  4.77558  0
0.330981  5.20011  1.32188  4
1.28774  -9.4009  -2.4139  0
-4.05173  -2.66949  -2.08269  4
5.18447  -5.48934  -6.36485  0
-0.821241  0.97971  -0.938813  4
-6.12935  5.60288  5.15947  0
2.92897  1.59123  1.36687  4
-5.17273  8.23449  1.40074  0
-8.64334  1.29902  3.1761  4
7.4014  -1.13698  6.30417  0
1.66397  -2.2978  -8.73876  4
-9.18493  -0.534902  3.4813  0
2.85875  -1.16916  -0.811155  4
6.1612  6.56643  -0.701581  0
7.77678  3.30713  -0.241867  4
0.997665  -9.73427  -1.27073  0
2.31588  -4.84728  5.16221  4
-4.00671  6.29294  -5.41972  0
8.23309  -0.885005  0.576369  4
3.03436  -3.58252  -6.4056  0
-1.06269  -3.33959  -0.647289  4
2.33666  1.98655  1.87753  0
2.28837  -1.78945  1.0699  4
2.76334  -9.3627  1.06804  0
0.452483  0.424653  -5.46117  4
-7.1351  -3.24076  5.95074  0
-1.65644  2.6605  -8.96603  4
3.6508  7.43399  3.74648  0
-0.375605  1.58891  -6.57793  4
-1.58916  6.67866  2.973  0
1.12508  -4.44403  3.09295  4
8.59125  1.8137  4.32321  0
-0.863828  1.23459  7.78722  4
-2.26341  4.11842  0.539022  0
-0.754583  8.25542  1.14829  4
7.18089  6.43788  1.96001  0
3.59651  -2.39085  -5.9125  4
1.30061  -2.10091  6.78124  0
3.5146  -4.53895  6.84485  4
-0.651799  -2.96817  -0.913075  0
-1.45434  -2.23263  -8.64561  4
-1.79964  -4.84006  0.875006  0
6.05798  2.99159  5.39824  4
4.95698  -2.67865  -3.8995  0
-7.19041  -0.504684  -0.582438  4
-1.50478  6.47248  -1.08853  0
